general_possession_pct_home,general_possession_pct_away,general_shots_home,general_shots_away,general_shots_on_goal_home,general_shots_on_goal_away,general_blocked_shots_home,general_blocked_shots_away,general_total_passes_home,general_total_passes_away,general_passing_accuracy_pct_home,general_passing_accuracy_pct_away,general_corners_home,general_corners_away,general_total_crosses_home,general_total_crosses_away,general_offsides_home,general_offsides_away,general_aerial_duels_won_home,general_aerial_duels_won_away,general_expected_goals_home,general_expected_goals_away,general_goalkeeper_saves_home,general_goalkeeper_saves_away,general_clearances_home,general_clearances_away,general_fouls_home,general_fouls_away,general_yellow_cards_home,general_yellow_cards_away,general_red_cards_home,general_red_cards_away,general_overall_pct_home,general_overall_pct_away,general_open_play_pass_pct_home,general_open_play_pass_pct_away,general_set_piece_cross_pct_home,general_set_piece_cross_pct_away,general_open_play_cross_pct_home,general_open_play_cross_pct_away,general_goals_conceded_home,general_goals_conceded_away,general_shots_against_home,general_shots_against_away,general_clean_sheets_home,general_clean_sheets_away,general_xg_conceded_home,general_xg_conceded_away,general_interceptions_home,general_interceptions_away,shooting_goals_home,shooting_goals_away,shooting_on_target_home,shooting_on_target_away,shooting_off_target_home,shooting_off_target_away,shooting_blocked_home,shooting_blocked_away,passing_overall_pct_home,passing_overall_pct_away,passing_open_play_pass_pct_home,passing_open_play_pass_pct_away,passing_set_piece_cross_pct_home,passing_set_piece_cross_pct_away,passing_open_play_cross_pct_home,passing_open_play_cross_pct_away,possession_0_5_home,possession_0_5_away,possession_6_10_home,possession_6_10_away,possession_11_15_home,possession_11_15_away,possession_16_20_home,possession_16_20_away,possession_21_25_home,possession_21_25_away,possession_26_30_home,possession_26_30_away,possession_31_35_home,possession_31_35_away,possession_36_40_home,possession_36_40_away,possession_41_45_home,possession_41_45_away,possession_46_50_home,possession_46_50_away,possession_51_55_home,possession_51_55_away,possession_56_60_home,possession_56_60_away,possession_61_65_home,possession_61_65_away,possession_66_70_home,possession_66_70_away,possession_71_75_home,possession_71_75_away,possession_76_80_home,possession_76_80_away,possession_81_85_home,possession_81_85_away,possession_86_90_home,possession_86_90_away,xg_total_team_xg_home,xg_total_team_xg_away,xg_shots_home,xg_shots_away,xg_shots_on_target_home,xg_shots_on_target_away,match_id
42.5,57.5,8,17,3,4,4,5,316,510,82.3,87.8,5,4,6,7,1,3,9,19,1.6,2.7,3,1,5,3,14,15,1,4,0,0,82.3,87.8,83.2,87.6,0.0,66.7,33.3,42.9,1,1,8,17,0,0,2.7,1.6,1,2,1,1,3,4,2,6,4,5,82.3,87.8,83.2,87.6,0.0,66.7,33.3,42.9,25.97,74.03,60.79,39.21,45.33,54.67,47.57,52.43,55.92,44.08,67.93,32.07,36.14,63.86,28.14,71.86,25.11,74.89,39.35,60.65,38.23,61.77,28.27,71.73,24.55,75.45,64.64,35.36,14.68,85.32,70.01,29.99,17.56,82.44,37.62,62.38,1.7,2.7,8,17,3,4,267f4a23
57.4,42.6,18,9,12,2,5,3,649,481,91.4,87.5,9,3,4,5,1,3,5,8,3.8,1.8,0,7,3,9,10,7,2,0,0,0,91.4,87.5,91.5,87.3,12.5,66.7,50.0,0.0,2,4,18,9,0,0,1.8,3.8,1,0,4,2,12,2,2,3,5,3,91.4,87.5,91.5,87.3,12.5,66.7,50.0,0.0,78.52,21.48,65.6,34.4,45.53,54.47,51.82,48.18,68.58,31.42,41.33,58.67,43.29,56.71,57.09,42.91,50.45,49.55,78.16,21.84,88.13,11.87,73.13,26.87,43.37,56.63,72.84,27.16,53.39,46.61,72.24,27.76,38.72,61.28,26.97,73.03,3.8,1.8,18,9,12,2,3794403e
52.0,48.0,11,13,5,6,3,2,288,251,79.5,74.1,8,5,12,3,2,0,16,22,1.2,1.8,4,4,6,12,10,9,1,0,0,0,79.5,74.1,80.4,75.0,20.0,60.0,33.3,0.0,2,1,11,13,0,0,1.8,1.2,2,3,1,2,5,6,1,5,3,2,79.5,74.1,80.4,75.0,20.0,60.0,33.3,0.0,55.74,44.26,64.92,35.08,39.58,60.42,61.2,38.8,45.37,54.63,51.48,48.52,60.56,39.44,80.43,19.57,52.34,47.66,52.18,47.82,34.86,65.14,66.25,33.75,42.47,57.53,62.9,37.1,49.3,50.7,35.38,64.62,48.19,51.81,56.29,43.71,1.2,1.8,11,13,5,6,ecac9810
52.8,47.2,14,9,6,3,3,6,442,404,83.3,84.7,8,3,10,9,4,2,15,7,1.1,0.6,3,6,6,18,14,16,1,4,0,0,83.3,84.7,83.1,86.0,28.6,66.7,40.0,0.0,0,0,14,9,0,0,0.6,1.1,1,1,0,0,6,3,5,0,3,6,83.3,84.7,83.1,86.0,28.6,66.7,40.0,0.0,86.66,13.34,21.91,78.09,50.45,49.55,51.18,48.82,34.71,65.29,36.93,63.07,48.67,51.33,54.43,45.57,57.71,42.29,48.74,51.26,78.4,21.6,63.85,36.15,61.62,38.38,28.63,71.37,39.5,60.5,54.97,45.03,68.77,31.23,55.75,44.25,1.1,0.6,14,9,6,3,55418649
47.0,53.0,16,15,8,5,2,2,418,511,79.4,83.8,2,6,2,5,3,3,8,9,2.3,1.6,4,4,9,3,14,9,4,1,0,0,79.4,83.8,80.0,82.8,100.0,50.0,100.0,20.0,1,4,16,15,0,0,1.6,2.3,1,0,4,1,8,5,5,5,2,2,79.4,83.8,80.0,82.8,100.0,50.0,100.0,20.0,30.25,69.75,70.15,29.85,43.37,56.63,56.97,43.03,51.54,48.46,39.32,60.68,74.62,25.38,24.93,75.07,39.04,60.96,44.86,55.14,51.91,48.09,36.45,63.55,30.23,69.77,50.13,49.87,43.08,56.92,52.46,47.54,34.71,65.29,43.64,56.36,2.3,1.6,16,15,8,5,2c7c11cb
53.1,46.9,14,11,7,2,2,6,459,415,84.5,84.6,8,7,7,13,0,1,10,6,2.0,1.3,2,5,12,12,11,15,1,2,0,0,84.5,84.6,84.4,84.8,57.1,62.5,28.6,23.1,0,2,14,11,0,0,1.3,2.0,2,0,2,0,7,2,5,0,2,6,84.5,84.6,84.4,84.8,57.1,62.5,28.6,23.1,61.08,38.92,58.22,41.78,77.26,22.74,54.01,45.99,74.13,25.87,56.69,43.31,59.5,40.5,80.04,19.96,19.36,80.64,53.78,46.22,57.99,42.01,62.29,37.71,59.26,40.74,55.02,44.98,28.02,71.98,49.39,50.61,37.22,62.78,26.33,73.67,2.0,1.3,14,11,7,2,f921d507
47.7,52.3,8,13,3,4,2,3,501,532,85.0,84.8,3,4,9,10,3,5,9,17,0.6,1.1,2,2,12,9,13,12,4,4,0,0,85.0,84.8,85.0,84.5,33.3,0.0,22.2,80.0,2,1,8,13,0,0,1.1,0.6,1,1,1,2,3,4,3,5,2,3,85.0,84.8,85.0,84.5,33.3,0.0,22.2,80.0,53.77,46.23,41.79,58.21,34.66,65.34,47.23,52.77,73.54,26.46,54.83,45.17,73.76,26.24,54.57,45.43,56.48,43.52,54.37,45.63,36.47,63.53,39.63,60.37,31.84,68.16,49.28,50.72,41.66,58.34,20.25,79.75,27.51,72.49,30.99,69.01,0.6,1.1,8,13,3,4,6907f62a
48.8,51.2,13,12,7,1,5,5,372,429,80.4,80.7,4,4,7,4,3,4,14,24,1.4,0.8,0,3,1,4,14,16,4,1,0,0,80.4,80.7,81.1,82.1,33.3,50.0,57.1,25.0,1,3,13,12,0,0,0.8,1.4,2,0,3,1,7,1,2,5,5,5,80.4,80.7,81.1,82.1,33.3,50.0,57.1,25.0,65.1,34.9,64.01,35.99,36.06,63.94,54.88,45.12,52.67,47.33,45.32,54.68,52.04,47.96,52.37,47.63,64.47,35.53,42.37,57.63,20.69,79.31,56.15,43.85,42.01,57.99,42.84,57.16,51.22,48.78,18.0,82.0,55.54,44.46,62.36,37.64,1.4,0.8,13,12,7,1,1cfa7fdb
49.4,50.6,11,13,1,4,6,4,405,415,83.2,83.9,8,7,8,4,2,1,15,14,0.8,1.1,2,1,12,21,8,12,2,1,0,0,83.2,83.9,83.3,85.8,0.0,25.0,12.5,25.0,2,1,11,13,0,0,1.1,0.8,0,3,0,2,1,4,4,5,6,4,83.2,83.9,83.3,85.8,0.0,25.0,12.5,25.0,47.25,52.75,22.03,77.97,22.28,77.72,28.29,71.71,50.7,49.3,39.77,60.23,29.05,70.95,55.14,44.86,54.21,45.79,38.84,61.16,66.93,33.07,52.52,47.48,56.0,44.0,50.87,49.13,70.11,29.89,48.09,51.91,45.99,54.01,72.88,27.12,0.8,1.1,11,13,1,4,b776269c
52.1,47.9,9,16,4,6,1,6,425,410,85.2,84.4,5,6,11,8,3,1,14,12,1.4,2.0,3,2,8,6,10,20,2,3,0,0,85.2,84.4,85.3,84.7,40.0,40.0,27.3,37.5,3,2,9,16,0,0,2.0,1.4,0,1,2,3,4,6,4,1,1,6,85.2,84.4,85.3,84.7,40.0,40.0,27.3,37.5,54.54,45.46,78.36,21.64,35.13,64.87,40.11,59.89,29.51,70.49,50.81,49.19,37.33,62.67,21.58,78.42,52.24,47.76,65.65,34.35,36.61,63.39,75.8,24.2,73.43,26.57,63.41,36.59,78.76,21.24,57.99,42.01,43.35,56.65,42.45,57.55,1.4,2.0,9,16,4,6,712b9c73
65.3,34.7,16,8,5,4,7,1,590,308,87.0,73.7,4,2,9,5,5,1,8,11,2.1,0.7,3,2,5,11,14,14,3,2,0,0,87.0,73.7,87.5,73.1,0.0,0.0,33.3,20.0,1,2,16,8,0,0,0.7,2.1,1,0,2,1,5,4,4,1,7,1,87.0,73.7,87.5,73.1,0.0,0.0,33.3,20.0,57.13,42.87,80.82,19.18,58.69,41.31,71.28,28.72,72.12,27.88,68.44,31.56,75.53,24.47,43.6,56.4,38.19,61.81,67.01,32.99,70.41,29.59,50.99,49.01,69.23,30.77,73.67,26.33,64.96,35.04,84.55,15.45,73.86,26.14,43.49,56.51,2.1,0.7,16,8,5,4,99097976
61.7,38.3,18,13,11,2,3,4,545,378,91.4,82.8,6,5,19,9,4,1,11,6,1.9,2.5,1,9,15,18,11,10,1,2,0,0,91.4,82.8,91.3,82.8,40.0,0.0,31.6,11.1,1,2,18,13,0,0,2.5,1.9,1,0,2,1,11,2,4,2,3,4,91.4,82.8,91.3,82.8,40.0,0.0,31.6,11.1,49.57,50.43,72.76,27.24,81.68,18.32,66.47,33.53,60.57,39.43,56.86,43.14,47.87,52.13,51.48,48.52,74.07,25.93,70.92,29.08,67.84,32.16,42.15,57.85,83.66,16.34,63.73,36.27,48.81,51.19,43.72,56.28,60.06,39.94,70.01,29.99,1.9,2.5,18,13,11,2,d43b84c2
34.0,66.0,8,10,5,4,0,5,287,722,74.6,88.0,2,11,2,15,2,0,13,9,0.9,0.6,3,2,12,3,10,10,1,1,0,0,74.6,88.0,74.9,87.8,100.0,16.7,0.0,26.7,1,4,8,10,0,0,0.6,0.9,2,0,3,1,5,4,2,1,0,5,74.6,88.0,74.9,87.8,100.0,16.7,0.0,26.7,23.17,76.83,30.0,70.0,32.76,67.24,33.67,66.33,32.92,67.08,31.1,68.9,48.37,51.63,35.88,64.12,27.32,72.68,23.32,76.68,34.46,65.54,21.05,78.95,24.6,75.4,63.45,36.55,27.57,72.43,44.19,55.81,25.33,74.67,50.22,49.78,0.9,0.6,8,10,5,4,c2e80fa1
40.0,60.0,9,8,2,3,2,4,319,574,74.3,87.3,3,9,5,19,2,0,24,18,1.7,0.6,3,0,13,4,9,14,2,1,0,0,74.3,87.3,76.3,86.7,100.0,16.7,40.0,10.5,0,2,9,8,0,0,0.6,1.7,6,0,2,0,2,3,4,1,2,4,74.3,87.3,76.3,86.7,100.0,16.7,40.0,10.5,33.91,66.09,68.43,31.57,32.15,67.85,44.71,55.29,33.17,66.83,29.05,70.95,41.0,59.0,49.02,50.98,31.04,68.96,60.18,39.82,51.03,48.97,42.67,57.33,58.94,41.06,29.1,70.9,7.27,92.73,49.97,50.03,24.01,75.99,38.64,61.36,1.7,0.6,9,8,2,3,afeca011
48.0,52.0,15,18,8,6,5,8,445,525,83.6,86.1,4,5,10,8,0,2,16,7,2.8,2.4,4,7,6,4,16,8,1,0,0,0,83.6,86.1,83.1,86.2,25.0,25.0,30.0,25.0,2,1,15,18,0,0,2.4,2.8,1,1,1,2,8,6,1,3,5,8,83.6,86.1,83.1,86.2,25.0,25.0,30.0,25.0,56.26,43.74,43.41,56.59,43.27,56.73,61.61,38.39,55.2,44.8,61.76,38.24,28.52,71.48,76.07,23.93,48.76,51.24,51.28,48.72,41.08,58.92,62.13,37.87,54.98,45.02,63.12,36.88,23.85,76.15,26.58,73.42,48.93,51.07,22.28,77.72,2.8,2.4,15,18,8,6,7ee99770
49.5,50.5,14,17,6,7,1,4,325,357,81.2,79.5,8,5,10,10,3,2,16,5,1.6,2.6,4,5,14,11,19,12,5,3,1,0,81.2,79.5,81.1,78.8,18.2,42.9,20.0,60.0,3,1,14,17,0,0,2.6,1.6,0,6,1,3,6,7,6,5,1,4,81.2,79.5,81.1,78.8,18.2,42.9,20.0,60.0,45.55,54.45,71.4,28.6,54.07,45.93,27.71,72.29,23.71,76.29,52.99,47.01,50.37,49.63,52.82,47.18,33.02,66.98,44.49,55.51,70.53,29.47,53.97,46.03,47.2,52.8,64.49,35.51,53.8,46.2,58.57,41.43,44.95,55.05,50.12,49.88,1.6,2.6,14,17,6,7,9f82627f
41.9,58.1,9,8,5,2,2,3,367,624,79.6,87.2,5,4,5,13,0,5,15,11,2.2,1.1,1,3,8,3,16,11,2,1,0,0,79.6,87.2,80.2,87.5,40.0,25.0,20.0,7.7,1,2,9,8,0,0,1.1,2.2,1,0,2,1,5,2,2,2,2,3,79.6,87.2,80.2,87.5,40.0,25.0,20.0,7.7,51.99,48.01,32.91,67.09,41.97,58.03,29.43,70.57,78.7,21.3,35.19,64.81,36.37,63.63,15.73,84.27,41.43,58.57,54.97,45.03,37.54,62.46,55.71,44.29,39.87,60.13,29.97,70.03,38.94,61.06,41.48,58.52,31.36,68.64,55.01,44.99,2.2,1.2,9,8,5,2,7ec751cc
54.7,45.3,13,17,2,8,5,4,394,343,82.2,80.8,5,5,8,11,1,6,8,11,0.9,1.9,6,0,12,12,12,19,2,6,0,0,82.2,80.8,81.7,81.6,40.0,20.0,25.0,9.1,2,2,13,17,0,0,1.9,0.9,4,2,2,2,2,8,5,5,5,4,82.2,80.8,81.7,81.6,40.0,20.0,25.0,9.1,42.06,57.94,36.61,63.39,68.9,31.1,79.91,20.09,33.51,66.49,44.34,55.66,56.73,43.27,49.82,50.18,62.66,37.34,45.17,54.83,39.08,60.92,69.65,30.35,42.6,57.4,57.79,42.21,63.08,36.92,48.83,51.17,50.47,49.53,70.54,29.46,0.9,1.9,13,17,2,8,57a719d4
42.5,57.5,15,5,7,2,3,1,367,574,80.4,85.9,9,1,5,1,2,1,11,14,1.2,0.4,2,4,1,12,9,11,2,2,0,0,80.4,85.9,80.7,85.7,33.3,100.0,0.0,0.0,0,3,15,5,0,0,0.4,1.2,0,0,3,0,7,2,5,2,3,1,80.4,85.9,80.7,85.7,33.3,100.0,0.0,0.0,66.0,34.0,58.85,41.15,35.69,64.31,47.92,52.08,50.04,49.96,71.12,28.88,21.16,78.84,13.69,86.31,48.34,51.66,38.66,61.34,45.89,54.11,33.47,66.53,61.96,38.04,34.04,65.96,34.56,65.44,26.16,73.84,44.71,55.29,62.06,37.94,1.2,0.4,15,5,7,2,0873adf6
47.5,52.5,10,13,4,4,4,3,490,536,84.5,88.6,1,1,4,2,2,1,6,8,1.2,1.3,2,2,6,5,16,13,2,3,0,0,84.5,88.6,84.5,89.0,0.0,0.0,0.0,0.0,2,2,10,13,0,0,1.3,1.2,0,0,2,2,4,4,2,6,4,3,84.5,88.6,84.5,89.0,0.0,0.0,0.0,0.0,70.4,29.6,52.07,47.93,56.26,43.74,54.99,45.01,54.9,45.1,63.48,36.52,11.42,88.58,25.55,74.45,33.68,66.32,20.1,79.9,47.6,52.4,60.7,39.3,67.67,32.33,51.0,49.0,40.27,59.73,27.42,72.58,49.33,50.67,69.23,30.77,1.2,1.3,10,13,4,4,2182b7ae
75.3,24.7,16,2,8,2,5,0,730,203,91.8,61.6,10,1,27,2,1,1,15,12,1.4,0.5,1,6,0,5,13,10,2,4,0,2,91.8,61.6,91.8,61.1,33.3,50.0,33.3,0.0,1,2,16,2,0,0,0.5,1.4,1,2,2,1,8,2,3,0,5,0,91.8,61.6,91.8,61.1,33.3,50.0,33.3,0.0,63.93,36.07,75.06,24.94,68.73,31.27,74.34,25.66,65.98,34.02,68.77,31.23,69.05,30.95,76.6,23.4,70.61,29.39,71.38,28.62,82.83,17.17,73.19,26.81,67.93,32.07,75.17,24.83,82.72,17.28,74.84,25.16,75.04,24.96,70.0,30.0,1.4,0.5,16,2,8,2,549df682
41.2,58.8,12,7,4,1,3,5,396,671,83.3,89.7,3,5,11,13,0,0,12,4,1.3,0.3,1,3,9,4,8,10,1,3,0,0,83.3,89.7,82.8,89.8,50.0,0.0,27.3,0.0,0,1,12,7,0,0,0.3,1.3,3,1,1,0,4,1,4,1,3,5,83.3,89.7,82.8,89.8,50.0,0.0,27.3,0.0,37.32,62.68,50.23,49.77,57.59,42.41,23.3,76.7,20.43,79.57,86.09,13.91,88.08,11.92,43.12,56.88,29.0,71.0,38.51,61.49,38.93,61.07,11.44,88.56,27.15,72.85,34.82,65.18,24.94,75.06,79.77,20.23,20.82,79.18,47.86,52.14,1.3,0.3,12,7,4,1,31e6a2ae
53.5,46.5,18,10,7,5,7,3,536,423,85.5,79.7,4,2,9,6,1,2,10,1,2.3,1.7,2,6,4,8,19,19,3,4,0,1,85.5,79.7,85.2,79.8,100.0,100.0,22.2,16.7,3,1,18,10,0,0,1.7,2.3,1,0,1,3,7,5,4,1,7,3,85.5,79.7,85.2,79.8,100.0,100.0,22.2,16.7,48.91,51.09,77.15,22.85,65.07,34.93,49.87,50.13,60.9,39.1,67.17,32.83,37.65,62.35,54.51,45.49,60.93,39.07,58.23,41.77,78.03,21.97,61.49,38.51,31.34,68.66,58.45,41.55,40.18,59.82,28.61,71.39,37.97,62.03,64.81,35.19,2.3,1.7,18,10,7,5,09cfd2d4
43.6,56.4,15,12,5,5,5,3,361,577,82.8,87.9,5,3,4,8,0,0,11,7,3.2,0.9,4,2,13,6,11,11,2,1,0,0,82.8,87.9,82.4,88.0,0.0,0.0,50.0,0.0,1,4,15,12,0,0,0.9,3.2,0,0,3,1,5,5,4,2,5,3,82.8,87.9,82.4,88.0,0.0,0.0,50.0,0.0,49.77,50.23,55.86,44.14,25.55,74.45,60.23,39.77,29.35,70.65,34.91,65.09,28.89,71.11,60.45,39.55,37.05,62.95,49.33,50.67,53.73,46.27,29.81,70.19,47.11,52.89,20.5,79.5,51.82,48.18,49.76,50.24,54.63,45.37,42.62,57.38,3.2,0.9,15,12,5,5,b6adcd54
40.5,59.5,10,10,4,5,2,3,418,577,85.9,88.7,4,5,4,13,3,1,6,10,2.9,2.3,5,1,10,7,10,18,2,4,0,1,85.9,88.7,86.0,88.5,50.0,0.0,50.0,38.5,0,3,10,10,0,0,2.3,2.9,0,1,3,0,4,5,3,2,2,3,85.9,88.7,86.0,88.5,50.0,0.0,50.0,38.5,32.1,67.9,33.09,66.91,26.68,73.32,38.47,61.53,67.05,32.95,27.93,72.07,46.57,53.43,64.4,35.6,50.63,49.37,36.11,63.89,35.69,64.31,51.08,48.92,28.32,71.68,44.86,55.14,46.68,53.32,70.34,29.66,54.56,45.44,19.49,80.51,2.9,2.3,10,10,4,5,e3f14e44
43.1,56.9,15,15,5,3,5,3,395,589,81.0,86.3,6,1,4,0,3,4,8,14,2.7,1.0,1,4,4,7,9,9,2,2,0,0,81.0,86.3,81.7,86.4,42.9,100.0,0.0,0.0,2,1,15,15,0,0,1.0,2.7,0,2,1,2,5,3,4,7,5,3,81.0,86.3,81.7,86.4,42.9,100.0,0.0,0.0,37.38,62.62,50.87,49.13,52.11,47.89,44.17,55.83,54.86,45.14,16.35,83.65,46.44,53.56,57.79,42.21,77.36,22.64,26.15,73.85,43.82,56.18,56.04,43.96,40.38,59.62,27.27,72.73,47.75,52.25,44.92,55.08,42.67,57.33,41.62,58.38,2.7,1.0,15,15,5,3,ec3ee1de
57.4,42.6,13,13,1,2,5,5,557,407,86.9,85.5,6,4,15,11,2,1,19,9,1.1,1.4,1,0,7,13,10,7,4,3,0,0,86.9,85.5,86.8,86.8,33.3,50.0,40.0,27.3,2,1,13,13,0,0,1.4,1.1,1,0,1,1,1,2,5,5,5,5,86.9,85.5,86.8,86.8,33.3,50.0,40.0,27.3,57.53,42.47,61.59,38.41,35.06,64.94,54.31,45.69,54.09,45.91,59.46,40.54,50.58,49.42,68.63,31.37,35.82,64.18,53.59,46.41,59.8,40.2,69.24,30.76,75.84,24.16,51.17,48.83,70.08,29.92,72.05,27.95,63.65,36.35,67.19,32.81,1.1,1.4,13,13,1,2,804bf0fa
47.4,52.6,12,13,5,4,1,4,418,430,84.5,84.9,5,13,7,15,1,1,12,9,1.4,0.8,4,4,20,7,9,16,0,0,0,0,84.5,84.9,85.7,84.6,25.0,33.3,28.6,33.3,0,1,12,13,0,0,0.8,1.4,1,2,1,0,5,4,4,1,1,4,84.5,84.9,85.7,84.6,25.0,33.3,28.6,33.3,67.37,32.63,42.28,57.72,43.94,56.06,59.64,40.36,39.19,60.81,65.01,34.99,41.61,58.39,48.19,51.81,57.02,42.98,41.99,58.01,58.99,41.01,57.68,42.32,33.18,66.82,44.61,55.39,49.09,50.91,40.2,59.8,57.32,42.68,30.36,69.64,1.4,0.9,12,13,5,4,adfcc3b3
55.4,44.6,12,6,3,3,1,1,519,355,89.6,80.6,3,2,13,9,0,5,9,4,1.0,1.4,0,2,8,14,12,11,0,1,0,0,89.6,80.6,89.5,81.6,0.0,33.3,30.8,33.3,3,1,12,6,0,0,1.4,1.0,0,2,1,3,3,3,7,2,1,1,89.6,80.6,89.5,81.6,0.0,33.3,30.8,33.3,30.79,69.21,48.87,51.13,54.75,45.25,47.8,52.2,50.85,49.15,49.26,50.74,45.64,54.36,66.37,33.63,67.42,32.58,43.16,56.84,75.14,24.86,37.09,62.91,70.75,29.25,50.67,49.33,62.19,37.81,73.72,26.28,69.23,30.77,48.02,51.98,1.0,1.5,12,6,3,3,ebebd1c5
60.0,40.0,20,10,10,3,3,5,490,288,81.2,69.1,9,4,20,7,1,1,17,25,3.8,1.1,1,8,7,12,7,14,3,1,0,0,81.2,69.1,81.5,69.2,50.0,0.0,15.0,28.6,2,2,20,10,0,0,1.1,3.8,2,2,2,2,10,3,6,1,3,5,81.2,69.1,81.5,69.2,50.0,0.0,15.0,28.6,55.22,44.78,56.23,43.77,70.13,29.87,79.14,20.86,48.31,51.69,50.35,49.65,51.36,48.64,61.03,38.97,73.93,26.07,50.64,49.36,50.39,49.61,87.82,12.18,48.71,51.29,53.84,46.16,82.83,17.17,65.81,34.19,91.09,8.91,51.37,48.63,3.8,1.1,20,10,10,3,1e17c7ff
39.0,61.0,18,7,9,4,4,1,278,519,70.9,80.9,2,5,3,3,3,4,27,21,2.5,0.7,3,5,5,3,17,13,1,2,0,0,70.9,80.9,72.2,81.2,0.0,25.0,66.7,33.3,1,3,18,7,0,0,0.7,2.5,0,0,3,1,9,4,5,1,4,1,70.9,80.9,72.2,81.2,0.0,25.0,66.7,33.3,39.72,60.28,50.17,49.83,46.77,53.23,20.28,79.72,44.89,55.11,28.64,71.36,44.42,55.58,48.18,51.82,37.85,62.15,26.15,73.85,38.56,61.44,42.41,57.59,25.25,74.75,34.57,65.43,37.06,62.94,34.11,65.89,25.57,74.43,47.16,52.84,2.5,0.7,18,7,9,4,edfecbf9
51.1,48.9,13,14,4,5,3,6,444,484,87.4,87.2,1,10,6,9,3,2,15,5,1.2,1.3,4,2,12,2,8,13,2,2,0,0,87.4,87.2,87.9,87.1,0.0,30.0,0.0,11.1,1,2,13,14,0,0,1.3,1.2,5,2,2,1,4,5,6,3,3,6,87.4,87.2,87.9,87.1,0.0,30.0,0.0,11.1,75.96,24.04,63.0,37.0,48.04,51.96,61.79,38.21,12.62,87.38,82.95,17.05,51.51,48.49,32.48,67.52,55.97,44.03,71.25,28.75,28.6,71.4,57.77,42.23,70.75,29.25,74.37,25.63,31.67,68.33,50.73,49.27,22.65,77.35,34.09,65.91,1.2,1.3,13,14,4,5,a301935c
38.9,61.1,7,18,2,5,1,4,278,540,82.7,91.1,4,10,2,10,2,1,11,17,1.4,2.3,4,1,9,4,7,8,1,3,0,0,82.7,91.1,83.4,91.1,33.3,63.6,0.0,30.0,1,1,7,18,0,0,2.3,1.4,1,0,1,1,2,5,1,7,1,4,82.7,91.1,83.4,91.1,33.3,63.6,0.0,30.0,25.41,74.59,72.9,27.1,38.79,61.21,41.79,58.21,33.95,66.05,18.42,81.58,52.76,47.24,18.74,81.26,62.3,37.7,48.25,51.75,38.38,61.62,22.81,77.19,62.1,37.9,23.61,76.39,37.28,62.72,17.63,82.37,25.7,74.3,49.68,50.32,1.4,2.3,7,18,2,5,29408a40
53.0,47.0,10,8,2,4,7,1,499,523,80.8,83.8,11,1,17,3,0,3,16,13,0.8,2.3,2,2,3,11,14,12,3,2,0,0,80.8,83.8,81.1,84.3,54.5,0.0,29.4,33.3,2,0,10,8,0,0,2.3,0.8,0,2,0,2,2,4,1,2,7,1,80.8,83.8,81.1,84.3,54.5,0.0,29.4,33.3,40.61,59.39,35.76,64.24,40.64,59.36,33.67,66.33,36.59,63.41,37.6,62.4,30.13,69.87,54.72,45.28,79.02,20.98,75.54,24.46,44.11,55.89,64.72,35.28,66.03,33.97,76.72,23.28,44.62,55.38,34.11,65.89,59.64,40.36,62.17,37.83,0.8,2.3,10,8,2,4,56d50907
58.1,41.9,12,8,4,2,1,2,601,377,88.5,84.3,5,3,5,3,1,1,9,6,2.0,0.5,2,2,1,7,13,13,2,1,0,0,88.5,84.3,88.3,85.1,25.0,33.3,40.0,33.3,0,2,12,8,0,0,0.5,2.0,0,2,2,0,4,2,6,3,1,2,88.5,84.3,88.3,85.1,25.0,33.3,40.0,33.3,88.33,11.67,46.67,53.33,56.88,43.12,51.74,48.26,71.14,28.86,53.25,46.75,58.45,41.55,57.78,42.22,69.62,30.38,55.14,44.86,36.33,63.67,62.65,37.35,69.11,30.89,55.35,44.65,55.41,44.59,63.91,36.09,41.32,58.68,40.2,59.8,2.0,0.5,12,8,4,2,ab36baaa
53.7,46.3,6,20,3,6,1,7,451,407,78.7,81.3,3,5,4,8,3,1,11,10,1.9,2.5,5,1,1,4,22,12,6,2,0,0,78.7,81.3,78.6,81.1,0.0,60.0,50.0,50.0,1,2,6,20,0,0,2.5,1.9,1,0,2,1,3,6,1,6,1,7,78.7,81.3,78.6,81.1,0.0,60.0,50.0,50.0,65.01,34.99,56.49,43.51,47.9,52.1,45.85,54.15,62.59,37.41,52.3,47.7,46.41,53.59,54.54,45.46,47.27,52.73,47.98,52.02,53.79,46.21,46.17,53.83,67.31,32.69,53.26,46.74,63.4,36.6,46.44,53.56,68.72,31.28,40.38,59.62,1.9,2.5,6,20,3,6,c16caba8
53.6,46.4,17,13,4,2,2,6,480,446,85.6,83.0,9,11,9,13,2,2,17,10,3.4,1.0,1,2,9,6,9,10,1,2,0,0,85.6,83.0,85.2,84.3,60.0,18.2,33.3,7.7,0,2,17,13,0,0,1.0,3.4,3,2,2,0,4,2,9,4,2,6,85.6,83.0,85.2,84.3,60.0,18.2,33.3,7.7,52.78,47.22,83.53,16.47,37.66,62.34,59.11,40.89,56.48,43.52,51.37,48.63,55.19,44.81,79.09,20.91,57.82,42.18,73.34,26.66,74.1,25.9,42.51,57.49,55.49,44.51,15.49,84.51,58.57,41.43,60.2,39.8,60.03,39.97,51.01,48.99,3.4,1.0,17,13,4,2,0b25b4a7
