match_id,date,minute,title,comment,out_player,in_player,home_team,away_team
57cd4eac,2025-04-04,41',,"Corner from the left, (D.C. United). Executed by João Peglow.",,,D.C. United,Dallas
57cd4eac,2025-04-04,41',Attempt Saved,Attempt saved. Lucas Bartlett's (D.C. United) with header from the center of the box with an xG of 13% is saved by Michael Collodi.,,,D.C. United,Dallas
57cd4eac,2025-04-04,40',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Patrickson Delgado (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,38',,"Kaick Ferreira (FC Dallas) wins a free kick, after being fouled by Tai Baribo (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,38',,"Corner from the left, (D.C. United). Executed by João Peglow.",,,D.C. United,Dallas
57cd4eac,2025-04-04,34',,"Kaick Ferreira (FC Dallas) wins a free kick, after being fouled by João Peglow (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,27',,Foul by Lucas Bartlett (D.C. United).,,,D.C. United,Dallas
57cd4eac,2025-04-04,26',,"Logan Farrington (FC Dallas) wins a free kick, after being fouled by Gabriel Pirani (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,23',Attempt Missed,Attempt missed. Lucas Bartlett's (D.C. United) with header from the center of the box with an xG of 5% misses to the left.,,,D.C. United,Dallas
57cd4eac,2025-04-04,23',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Bernard Kamungo (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,20',,Foul by Bernard Kamungo (FC Dallas).,,,D.C. United,Dallas
57cd4eac,2025-04-04,20',Attempt Missed,Shaq Moore (FC Dallas) with left footed shot from the right side of the box with an xG of 8%.,,,D.C. United,Dallas
57cd4eac,2025-04-04,18',,"Osaze Urhoghide (FC Dallas) wins a free kick, after being fouled by Jackson Hopkins (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,17',,"Patrickson Delgado (FC Dallas) wins a free kick, after being fouled by Gabriel Pirani (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,16',Goal,"Goal! 0:1. Logan Farrington (FC Dallas) scored with left footed shot from the center of the box with an xG of 34% to the bottom left corner. Assisted by Ramiro Benetti, second assist by Sebastien Ibeagha.",,,D.C. United,Dallas
57cd4eac,2025-04-04,13',,"Logan Farrington (FC Dallas) wins a free kick, after being fouled by Keisuke Kurokawa (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,10',,"Gabriel Pirani (D.C. United) wins a free kick, after being fouled by Nolan Norris (FC Dallas).",,,D.C. United,Dallas
57cd4eac,2025-04-04,6',Attempt Saved,Attempt saved. Tai Baribo's (D.C. United) with header from the center of the box with an xG of 11% is saved by Michael Collodi.,,,D.C. United,Dallas
57cd4eac,2025-04-04,4',,"Logan Farrington (FC Dallas) wins a free kick, after being fouled by Brandon Servania (D.C. United).",,,D.C. United,Dallas
57cd4eac,2025-04-04,,Kick Off,First half begins.,,,D.C. United,Dallas
57cd4eac,2025-04-04,,,Lineups are announced and players are warming up.,,,D.C. United,Dallas
65eeb526,2025-03-21,,Full Time,"Second half ends, Atlanta United 0, D.C. United 0.",,,Atlanta,D.C. United
65eeb526,2025-03-21,,End Of Second Half,End of match.,,,Atlanta,D.C. United
65eeb526,2025-03-21,90'+3,,"Steven Alzate (Atlanta United) wins a free kick, after being fouled by Tai Baribo (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,90'+1,,"Hosei Kijima (D.C. United) wins a free kick, after being fouled by Pedro Amador (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,89',,,B. Servania,S. Nealis,Atlanta,D.C. United
65eeb526,2025-03-21,88',,"Silvan Hefti (D.C. United) wins a free kick, after being fouled by Fafà Picault (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,88',,,E. Báez,P. Amador,Atlanta,D.C. United
65eeb526,2025-03-21,88',,,A. Miranchuk,F. Picault,Atlanta,D.C. United
65eeb526,2025-03-21,87',Post,Brandon Servania (D.C. United) hits the cross bar from the right half-space outside the box with an xG of 2%.,,,Atlanta,D.C. United
65eeb526,2025-03-21,87',,"Corner from the right, (D.C. United). Executed by Gavin Turner.",,,Atlanta,D.C. United
65eeb526,2025-03-21,85',,"Tomás Jacob (Atlanta United) wins a free kick, after being fouled by Caden Clark (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,83',,"Corner from the right, (D.C. United). Executed by Gavin Turner.",,,Atlanta,D.C. United
65eeb526,2025-03-21,83',Post,Caden Clark (D.C. United) hits the right post from the central position outside the box with an xG of 7%.,,,Atlanta,D.C. United
65eeb526,2025-03-21,80',Attempt Missed,Tomás Jacob (Atlanta United) with left footed shot from the center of the box with an xG of 12%.,,,Atlanta,D.C. United
65eeb526,2025-03-21,79',,"Offside, Atlanta United. Steven Alzate is caught offside.",,,Atlanta,D.C. United
65eeb526,2025-03-21,78',,,G. Pirani,H. Kijima,Atlanta,D.C. United
65eeb526,2025-03-21,78',,,J. Hopkins,G. Turner,Atlanta,D.C. United
65eeb526,2025-03-21,74',,"Stian Gregersen (Atlanta United) wins a free kick, after being fouled by Tai Baribo (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,74',,,M. Galarza,S. Lobjanidze,Atlanta,D.C. United
65eeb526,2025-03-21,68',Yellow Card,Lucas Bartlett (D.C. United) is shown the yellow card,,,Atlanta,D.C. United
65eeb526,2025-03-21,68',,"Matías Galarza (Atlanta United) wins a free kick, after being fouled by Lucas Bartlett (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,67',,,J. Peglow,C. Clark,Atlanta,D.C. United
65eeb526,2025-03-21,65',,,C. Sanchez,S. Alzate,Atlanta,D.C. United
65eeb526,2025-03-21,64',Attempt Missed,Attempt missed. Emmanuel Latte Lath's (Atlanta United) with left footed shot from the center of the box with an xG of 8% misses to the left.,,,Atlanta,D.C. United
65eeb526,2025-03-21,61',Attempt Saved,Attempt saved. Jackson Hopkins's (D.C. United) with right footed shot from the right side of the box with an xG of 9% is saved by Lucas Hoyos.,,,Atlanta,D.C. United
65eeb526,2025-03-21,60',Yellow Card,Tristan Muyumba (Atlanta United) is shown the yellow card,,,Atlanta,D.C. United
65eeb526,2025-03-21,60',,"Gabriel Pirani (D.C. United) wins a free kick, after being fouled by Tristan Muyumba (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,56',,"Matías Galarza (Atlanta United) wins a free kick, after being fouled by Silvan Hefti (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,53',,"Silvan Hefti (D.C. United) wins a free kick, after being fouled by Tristan Muyumba (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,51',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Emmanuel Latte Lath (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,50',Attempt Missed,Attempt missed. Miguel Almirón's (Atlanta United) with right footed shot from the center of the box with an xG of 7% misses to the right.,,,Atlanta,D.C. United
65eeb526,2025-03-21,50',,"Corner from the left, (Atlanta United). Executed by Miguel Almirón.",,,Atlanta,D.C. United
65eeb526,2025-03-21,47',Attempt Saved,Attempt blocked. Matías Galarza's (Atlanta United) with left footed shot from the left side of the box with an xG of 9% is blocked by Lucas Bartlett.,,,Atlanta,D.C. United
65eeb526,2025-03-21,,Kick Off,"Second Half begins: Atlanta United 0, D.C. United 0.",,,Atlanta,D.C. United
65eeb526,2025-03-21,,Half Time,"First half ends, Atlanta United 0, D.C. United 0.",,,Atlanta,D.C. United
65eeb526,2025-03-21,45',,"Offside, Atlanta United. Miguel Almirón is caught offside.",,,Atlanta,D.C. United
65eeb526,2025-03-21,38',,"Stian Gregersen (Atlanta United) wins a free kick, after being fouled by Gabriel Pirani (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,38',,"Matías Galarza (Atlanta United) wins a free kick, after being fouled by Jackson Hopkins (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,34',Attempt Missed,Attempt missed. Tai Baribo's (D.C. United) with header from the center of the box with an xG of 2% goes over.,,,Atlanta,D.C. United
65eeb526,2025-03-21,34',,"Corner from the right, (D.C. United). Executed by Keisuke Kurokawa.",,,Atlanta,D.C. United
65eeb526,2025-03-21,34',,"Corner from the left, (D.C. United). Executed by João Peglow.",,,Atlanta,D.C. United
65eeb526,2025-03-21,29',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Matías Galarza (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,22',,"Matti Peltola (D.C. United) wins a free kick, after being fouled by Tomás Jacob (Atlanta United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,20',,"Alexey Miranchuk (Atlanta United) wins a free kick, after being fouled by Keisuke Kurokawa (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,18',,"Emmanuel Latte Lath (Atlanta United) wins a free kick, after being fouled by Lucas Bartlett (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,18',Attempt Missed,Attempt missed. Alexey Miranchuk's (Atlanta United) with left footed shot from the central position outside the box with an xG of 2% goes out of bounds.,,,Atlanta,D.C. United
65eeb526,2025-03-21,18',,"Corner from the right, (Atlanta United). Executed by Miguel Almirón.",,,Atlanta,D.C. United
65eeb526,2025-03-21,16',Attempt Saved,Attempt saved. Matías Galarza's (Atlanta United) with right footed shot from the left half-space outside the box with an xG of 3% is saved by Sean Johnson.,,,Atlanta,D.C. United
65eeb526,2025-03-21,14',Attempt Missed,Attempt missed. Emmanuel Latte Lath's (Atlanta United) with header from the center of the box with an xG of 6% goes over.,,,Atlanta,D.C. United
65eeb526,2025-03-21,13',Attempt Saved,Attempt saved. Cooper Sanchez's (Atlanta United) with right footed shot from the central position outside the box with an xG of 2% is saved by Sean Johnson.,,,Atlanta,D.C. United
65eeb526,2025-03-21,10',,"Emmanuel Latte Lath (Atlanta United) wins a free kick, after being fouled by Lucas Bartlett (D.C. United).",,,Atlanta,D.C. United
65eeb526,2025-03-21,9',Attempt Saved,Attempt blocked. Emmanuel Latte Lath's (Atlanta United) with left footed shot from the central position outside the box with an xG of 4% is blocked by Kye Rowles.,,,Atlanta,D.C. United
65eeb526,2025-03-21,5',,"Corner from the left, (Atlanta United). Executed by Miguel Almirón.",,,Atlanta,D.C. United
65eeb526,2025-03-21,,Kick Off,First half begins.,,,Atlanta,D.C. United
65eeb526,2025-03-21,,,Lineups are announced and players are warming up.,,,Atlanta,D.C. United
